race_season,driver_id,driver_fullname,num_races,wins,top_5,top_10,finish_2_5,finish_6_10,lead_lap_finishes,total_laps_led,total_laps,avg_starting_position,avg_finishing_position,avg_diff_laps,avg_diff_time_sec,avg_diff_time_min,pct_laps_led,team_name,num_accidents,most_likely_dnf_cause
2018,4022,Tanner Berryhill,2,0,0,0,0,0,2,0,579,36.5,34.5,0.0,0.0,0.0,0.0,Obaika Racing,1,Accident
2018,4023,Ryan Blaney,36,1,8,16,7,8,36,660,10250,9.36111111111111,14.833333333333334,0.0,0.0,0.0,0.06439024390243903,Team Penske,3,Accident
2018,4025,Bubba Wallace,36,0,1,3,1,2,36,19,10250,24.75,24.5,0.0,0.0,0.0,0.0018536585365853658,Legacy Motor Club,4,Accident
2018,4030,Kyle Larson,36,0,12,19,12,7,36,782,10250,12.777777777777779,12.555555555555555,0.0,0.0,0.0,0.07629268292682927,Chip Ganassi Racing,3,Accident
2018,4045,Alex Bowman,36,0,3,11,3,8,36,71,10250,13.13888888888889,17.0,0.0,0.0,0.0,0.006926829268292683,Hendrick Motorsports,3,Accident
2018,4057,Harrison Rhodes,6,0,0,0,0,0,6,0,2465,36.0,33.5,0.0,0.0,0.0,0.0,Rick Ware Racing,1,Accident
2018,4059,Erik Jones,36,1,9,18,8,9,36,99,10250,10.61111111111111,14.0,0.0,0.0,0.0,0.009658536585365854,Joe Gibbs Racing,3,Accident
2018,4062,Chase Elliott,36,3,11,21,8,10,36,325,10250,11.055555555555555,12.25,0.0,0.0,0.0,0.03170731707317073,Hendrick Motorsports,4,Accident
2018,4063,Spencer Gallagher,1,0,0,0,0,0,1,0,90,34.0,35.0,0.0,0.0,0.0,0.0,NY Racing Team,0,None
2018,4093,Daniel Hemric,2,0,0,0,0,0,2,0,511,16.5,27.5,0.0,0.0,0.0,0.0,Richard Childress Racing,0,None
2018,4096,Corey LaJoie,23,0,0,0,0,0,23,0,6753,32.78260869565217,31.52173913043478,0.0,0.0,0.0,0.0,TriStar Motorsports,2,Engine
2018,4103,Gray Gaulding,20,0,0,0,0,0,20,0,6072,32.4,31.45,0.0,0.0,0.0,0.0,NY Racing Team,1,Steering
2018,4104,Cole Custer,3,0,0,0,0,0,3,0,827,22.666666666666668,25.666666666666668,0.0,0.0,0.0,0.0,Rick Ware Racing,0,None
2018,4110,Ray Black Jr,1,0,0,0,0,0,1,0,168,39.0,16.0,0.0,0.0,0.0,0.0,Rick Ware Racing,0,None
2018,4113,Daniel Suárez,36,0,3,9,3,6,36,35,10250,17.38888888888889,18.5,0.0,0.0,0.0,0.0034146341463414634,Joe Gibbs Racing,3,Accident
2018,4125,Cody Ware,4,0,0,0,0,0,4,0,1015,38.25,34.5,0.0,0.0,0.0,0.0,Rick Ware Racing,1,Accident
2018,4142,Garrett Smithley,3,0,0,0,0,0,3,0,600,36.666666666666664,35.666666666666664,0.0,0.0,0.0,0.0,StarCom Racing,0,Transmission
2018,4150,Jesse Little,2,0,0,0,0,0,2,0,767,35.5,35.0,0.0,0.0,0.0,0.0,Gaunt Brothers Racing,1,Accident
2018,4184,William Byron,36,0,0,4,0,4,36,61,10250,17.666666666666668,22.083333333333332,0.0,0.0,0.0,0.005951219512195122,Hendrick Motorsports,7,Accident
2018,4187,Kyle Weatherman,7,0,0,0,0,0,7,0,1875,32.714285714285715,32.285714285714285,0.0,0.0,0.0,0.0,StarCom Racing,0,Transmission
2018,4208,Alon Day,1,0,0,0,0,0,1,0,400,34.0,38.0,0.0,0.0,0.0,0.0,NY Racing Team,0,None
2018,4213,Josh Bilicki,1,0,0,0,0,0,1,0,90,33.0,36.0,0.0,0.0,0.0,0.0,Rick Ware Racing,0,Electrical
2018,4215,Blake Jones,3,0,0,0,0,0,3,0,1001,38.666666666666664,30.0,0.0,0.0,0.0,0.0,NY Racing Team,0,None
2018,4232,Chad Finchum,1,0,0,0,0,0,1,0,500,38.0,33.0,0.0,0.0,0.0,0.0,Motorsports Business Management,1,Accident
2019,40,Aric Almirola,36,0,3,12,3,9,36,180,10255,10.5,15.416666666666666,0.0,0.0,0.0,0.017552413456850317,Stewart-Haas Racing,3,Accident
2019,157,Stanton Barrett,1,0,0,0,0,0,1,0,188,39.0,35.0,0.0,0.0,0.0,0.0,Rick Ware Racing,0,Suspension
2019,339,Clint Bowyer,36,0,7,18,7,11,36,138,10255,10.722222222222221,15.166666666666666,0.0,0.0,0.0,0.013456850316918576,Stewart-Haas Racing,5,Accident
2019,453,Kurt Busch,36,1,6,18,5,12,36,212,10255,12.694444444444445,13.11111111111111,0.0,0.0,0.0,0.02067284251584593,Chip Ganassi Racing,2,Accident
2019,454,Kyle Busch,36,5,17,27,12,10,36,1582,10255,12.277777777777779,8.944444444444445,0.0,0.0,0.0,0.15426621160409557,Joe Gibbs Racing,0,Engine
2019,694,Matt Crafton,1,0,0,0,0,0,1,0,500,29.0,25.0,0.0,0.0,0.0,0.0,Front Row Motorsports,0,None
2019,1165,Brendan Gaughan,4,0,0,1,0,1,4,5,710,31.5,19.25,0.0,0.0,0.0,0.007042253521126761,Beard Motorsports,2,Accident
2019,1361,Denny Hamlin,36,6,19,24,13,5,36,922,10255,11.0,9.472222222222221,0.0,0.0,0.0,0.08990736226231107,Joe Gibbs Racing,1,Accident
2019,1416,Kevin Harvick,36,4,15,26,11,11,36,953,10255,8.5,10.027777777777779,0.0,0.0,0.0,0.09293027791321307,Stewart-Haas Racing,2,Accident
2019,1717,Jimmie Johnson,36,0,3,12,3,9,36,131,10255,13.5,17.36111111111111,0.0,0.0,0.0,0.012774256460263287,Hendrick Motorsports,3,Accident
2019,1816,Brad Keselowski,36,3,13,19,10,6,36,1085,10255,10.0,12.86111111111111,0.0,0.0,0.0,0.10580204778156997,Team Penske,4,Accident
2019,2208,Jamie McMurray,1,0,0,0,0,0,1,6,207,16.0,22.0,0.0,0.0,0.0,0.028985507246376812,Spire Motorsports,1,Accident
2019,2215,Casey Mears,1,0,0,0,0,0,1,0,207,40.0,40.0,0.0,0.0,0.0,0.0,Germain Racing,1,Accident
2019,2225,Paul Menard,36,0,0,4,0,4,36,11,10255,16.583333333333332,16.555555555555557,0.0,0.0,0.0,0.0010726474890297415,Wood Brothers Racing,1,Accident
2019,2384,Joe Nemechek,7,0,0,0,0,0,7,0,2056,36.57142857142857,32.42857142857143,0.0,0.0,0.0,0.0,Premium Motorsports,0,Steering
2019,2394,Ryan Newman,36,0,3,14,3,11,36,19,10255,19.916666666666668,14.555555555555555,0.0,0.0,0.0,0.0018527547537786446,RFK Racing,1,Accident
2019,2674,David Ragan,36,0,0,0,0,0,36,3,10255,21.833333333333332,26.27777777777778,0.0,0.0,0.0,0.0002925402242808386,Front Row Motorsports,7,Accident
2019,3120,Reed Sorenson,25,0,0,0,0,0,25,0,6878,35.84,32.72,0.0,0.0,0.0,0.0,Premium Motorsports,1,Brakes
2019,3368,Martin Truex Jr,36,7,15,24,8,9,36,1371,10255,13.11111111111111,9.75,0.0,0.0,0.0,0.13369088249634326,Joe Gibbs Racing,1,Accident
2019,3669,JJ Yeley,15,0,0,0,0,0,15,0,4270,35.733333333333334,29.266666666666666,0.0,0.0,0.0,0.0,Rick Ware Racing,0,Fuel Pump
2019,3709,D.J. Kennington,1,0,0,0,0,0,1,0,500,35.0,32.0,0.0,0.0,0.0,0.0,Spire Motorsports,0,None
2019,3808,Landon Cassill,36,0,0,0,0,0,36,1,10255,30.916666666666668,29.27777777777778,0.0,0.0,0.0,9.751340809361287e-05,StarCom Racing,2,Accident
2019,3832,Michael McDowell,36,0,2,2,2,0,36,18,10255,20.86111111111111,24.166666666666668,0.0,0.0,0.0,0.0017552413456850316,Front Row Motorsports,5,Accident
2019,3859,Joey Logano,36,2,12,21,10,9,36,899,10255,10.333333333333334,10.75,0.0,0.0,0.0,0.08766455387615797,Team Penske,0,None
2019,3873,Austin Dillon,36,0,0,6,0,6,36,70,10255,16.47222222222222,19.47222222222222,0.0,0.0,0.0,0.006825938566552901,Richard Childress Racing,3,Accident
2019,3884,Ryan Sieg,1,0,0,0,0,0,1,0,160,36.0,24.0,0.0,0.0,0.0,0.0,Premium Motorsports,0,None
2019,3888,Ricky Stenhouse Jr,36,0,1,3,1,2,36,109,10255,15.055555555555555,20.47222222222222,0.0,0.0,0.0,0.010628961482203802,RFK Racing,4,Accident
2019,3894,Jeffrey Earnhardt,1,0,0,0,0,0,1,0,188,33.0,22.0,0.0,0.0,0.0,0.0,XCI Racing,1,Accident
2019,3914,Parker Kligerman,14,0,0,0,0,0,14,0,3096,32.0,26.5,0.0,0.0,0.0,0.0,Gaunt Brothers Racing,2,Accident
2019,3916,Matt DiBenedetto,36,0,3,7,3,4,36,152,10255,20.47222222222222,18.305555555555557,0.0,0.0,0.0,0.014822038030229157,Leavine Family Racing,4,Accident
2019,3952,Ryan Truex,1,0,1,1,0,0,1,0,207,0.0,0.0,0.0,0.0,0.0,0.0,Tommy Baldwin Racing,0,None
2019,3957,Drew Herring,1,0,0,0,0,0,1,0,267,37.0,29.0,0.0,0.0,0.0,0.0,Gaunt Brothers Racing,0,None
2019,3973,BJ McLeod,18,0,0,0,0,0,18,0,5420,34.888888888888886,31.77777777777778,0.0,0.0,0.0,0.0,Rick Ware Racing,1,Engine
2019,3984,Timmy Hill,8,0,0,0,0,0,8,0,2592,37.625,35.625,0.0,0.0,0.0,0.0,Motorsports Business Management,0,Clutch
2019,3989,Chris Buescher,36,0,0,4,0,4,36,13,10255,21.61111111111111,17.833333333333332,0.0,0.0,0.0,0.0012676743052169673,JTG Daugherty Racing,3,Accident
2019,4001,Ross Chastain,35,0,0,1,0,1,35,11,10052,33.57142857142857,28.2,0.0,0.0,0.0,0.0010943095901313172,Premium Motorsports,0,Engine
2019,4004,Joey Gase,12,0,1,1,0,0,12,0,3283,35.166666666666664,32.25,0.0,0.0,0.0,0.0,Motorsports Business Management,2,Engine
2019,4013,Ty Dillon,36,0,1,3,1,2,36,14,10255,23.52777777777778,20.555555555555557,0.0,0.0,0.0,0.0013651877133105802,Germain Racing,0,None
2019,4018,Jeb Burton,2,0,0,0,0,0,2,0,900,31.5,33.0,0.0,0.0,0.0,0.0,Rick Ware Racing,0,Brakes
2019,4023,Ryan Blaney,36,1,11,18,10,7,36,422,10255,12.277777777777779,13.722222222222221,0.0,0.0,0.0,0.041150658215504635,Team Penske,2,Accident
2019,4025,Bubba Wallace,36,0,1,1,1,0,36,1,10255,24.333333333333332,23.944444444444443,0.0,0.0,0.0,9.751340809361287e-05,Legacy Motor Club,3,Accident
2019,4030,Kyle Larson,36,1,8,17,7,9,36,529,10255,12.916666666666666,15.055555555555555,0.0,0.0,0.0,0.05158459288152121,Chip Ganassi Racing,7,Accident
2019,4045,Alex Bowman,36,1,7,12,6,5,36,200,10255,13.11111111111111,14.36111111111111,0.0,0.0,0.0,0.019502681618722574,Hendrick Motorsports,2,Accident
2019,4059,Erik Jones,36,1,10,17,9,7,36,172,10255,14.916666666666666,16.25,0.0,0.0,0.0,0.016772306192101415,Joe Gibbs Racing,4,Accident
2019,4062,Chase Elliott,36,3,11,15,8,4,36,601,10255,10.88888888888889,15.13888888888889,0.0,0.0,0.0,0.05860555826426134,Hendrick Motorsports,4,Accident
2019,4064,Andy Seuss,1,0,0,0,0,0,1,0,301,35.0,28.0,0.0,0.0,0.0,0.0,Rick Ware Racing,0,None
2019,4065,Tyler Reddick,2,0,0,1,0,1,2,0,478,30.0,18.0,0.0,0.0,0.0,0.0,Richard Childress Racing,1,Accident
2019,4070,Ryan Preece,36,0,1,3,1,2,36,1,10255,24.36111111111111,23.055555555555557,0.0,0.0,0.0,9.751340809361287e-05,JTG Daugherty Racing,4,Accident
2019,4092,John H. Nemechek,3,0,0,0,0,0,3,0,913,28.333333333333332,23.666666666666668,0.0,0.0,0.0,0.0,Front Row Motorsports,0,None
2019,4093,Daniel Hemric,36,0,1,2,1,1,36,22,10255,18.13888888888889,22.47222222222222,0.0,0.0,0.0,0.002145294978059483,Richard Childress Racing,5,Accident
2019,4096,Corey LaJoie,36,0,0,2,0,2,36,0,10255,29.666666666666668,25.916666666666668,0.0,0.0,0.0,0.0,GO FAS Racing,3,Accident
2019,4103,Gray Gaulding,1,0,0,0,0,0,1,0,500,33.0,36.0,0.0,0.0,0.0,0.0,Rick Ware Racing,0,Engine
2019,4113,Daniel Suárez,36,0,4,11,4,7,36,166,10255,14.222222222222221,16.38888888888889,0.0,0.0,0.0,0.016187225743539736,Stewart-Haas Racing,4,Accident
2019,4114,Austin Theriault,5,0,0,0,0,0,5,1,1252,33.4,33.6,0.0,0.0,0.0,0.0007987220447284345,Rick Ware Racing,1,Rear Gear
2019,4125,Cody Ware,13,0,0,0,0,0,13,0,3450,34.53846153846154,34.76923076923077,0.0,0.0,0.0,0.0,Rick Ware Racing,1,Accident
2019,4131,Matt Tifft,32,0,0,1,0,1,32,1,8842,28.1875,26.03125,0.0,0.0,0.0,0.00011309658448314861,Front Row Motorsports,3,Accident
2019,4142,Garrett Smithley,14,0,0,0,0,0,14,0,3988,35.92857142857143,33.5,0.0,0.0,0.0,0.0,Rick Ware Racing,1,Axle
2019,4172,Justin Haley,3,1,1,1,0,0,3,1,405,35.0,22.333333333333332,0.0,0.0,0.0,0.0024691358024691358,Spire Motorsports,1,Accident
2019,4184,William Byron,36,0,5,13,5,8,36,233,10255,12.416666666666666,14.88888888888889,0.0,0.0,0.0,0.0227206240858118,Hendrick Motorsports,2,Accident
2019,4187,Kyle Weatherman,2,0,0,0,0,0,2,0,703,35.5,33.5,0.0,0.0,0.0,0.0,Rick Ware Racing,1,Accident
2019,4192,Spencer Boyd,3,0,0,0,0,0,3,0,788,36.666666666666664,37.333333333333336,0.0,0.0,0.0,0.0,Rick Ware Racing,1,Accident
2019,4213,Josh Bilicki,10,0,0,0,0,0,10,0,2370,35.4,33.7,0.0,0.0,0.0,0.0,Rick Ware Racing,0,Driveshaft
2019,4215,Blake Jones,1,0,0,0,0,0,1,0,188,35.0,31.0,0.0,0.0,0.0,0.0,Spire Motorsports,0,None
2019,4229,Quin Houff,17,0,0,0,0,0,17,0,5207,33.705882352941174,32.64705882352941,0.0,0.0,0.0,0.0,Spire Motorsports,0,Too Slow
2019,4257,Bayley Currey,10,0,0,0,0,0,10,0,3225,31.9,31.9,0.0,0.0,0.0,0.0,Rick Ware Racing,1,Accident
2020,34,Justin Allgaier,1,0,0,0,0,0,0,0,161,4.0,37.0,144.0,0.0,0.0,0.0,Hendrick Motorsports,1,Accident
2020,40,Aric Almirola,36,0,6,18,6,12,28,305,9914,8.972222222222221,13.277777777777779,5.75,8599.027777777777,143.31712962962962,0.030764575347992738,Stewart-Haas Racing,2,Accident
2020,157,Stanton Barrett,1,0,0,0,0,0,0,0,65,34.0,38.0,16.0,0.0,0.0,0.0,Spire Motorsports,0,None
2020,339,Clint Bowyer,36,0,2,12,2,10,27,280,9914,13.027777777777779,14.694444444444445,11.333333333333334,12075.416666666666,201.25694444444443,0.028242888844058907,Stewart-Haas Racing,2,Accident
2020,453,Kurt Busch,36,1,7,19,6,12,27,169,9914,9.666666666666666,13.444444444444445,14.166666666666666,8923.75,148.72916666666666,0.017046600766592698,Chip Ganassi Racing,4,Accident
2020,454,Kyle Busch,36,1,14,20,13,6,26,516,9914,9.86111111111111,13.833333333333334,11.61111111111111,5586.833333333333,93.11388888888888,0.05204760944119427,Joe Gibbs Racing,5,Accident
2020,1165,Brendan Gaughan,5,0,0,2,0,2,3,0,829,39.2,22.0,22.2,2139.6,35.66,0.0,Beard Motorsports,1,Transmission
2020,1361,Denny Hamlin,36,7,18,21,11,3,30,1083,9914,8.86111111111111,9.305555555555555,0.6388888888888888,5088.916666666667,84.81527777777778,0.10923945935041356,Joe Gibbs Racing,1,Accident
2020,1416,Kevin Harvick,36,9,20,27,11,7,33,1531,9914,7.666666666666667,7.333333333333333,0.08333333333333333,7484.527777777777,124.74212962962962,0.1544280815009078,Stewart-Haas Racing,0,None
2020,1717,Jimmie Johnson,35,0,5,10,5,5,24,107,9753,17.314285714285713,17.285714285714285,12.82857142857143,9326.542857142857,155.44238095238094,0.010970983287193684,Hendrick Motorsports,3,Accident
2020,1810,Matt Kenseth,32,0,1,2,1,1,16,13,8922,19.03125,21.375,18.28125,6140.40625,102.34010416666666,0.0014570724052902937,Chip Ganassi Racing,4,Accident
2020,1816,Brad Keselowski,36,4,13,24,9,11,33,952,9914,7.611111111111111,10.083333333333334,4.861111111111111,8280.222222222223,138.0037037037037,0.09602582206980029,Team Penske,2,Accident
2020,2394,Ryan Newman,33,0,0,2,0,2,18,35,9131,18.21212121212121,20.0,4.696969696969697,9293.60606060606,154.89343434343434,0.0038330960464352205,RFK Racing,2,Accident
2020,2674,David Ragan,1,0,1,1,1,0,1,0,209,30.0,4.0,0.0,306.0,5.1,0.0,Rick Ware Racing,0,None
2020,3120,Reed Sorenson,17,0,0,0,0,0,5,0,5151,35.94117647058823,33.35294117647059,30.647058823529413,0.0,0.0,0.0,Spire Motorsports,1,Electrical
2020,3170,David Starr,1,0,0,0,0,0,0,0,500,33.0,32.0,21.0,0.0,0.0,0.0,Rick Ware Racing,0,None
2020,3368,Martin Truex Jr,36,1,14,23,13,9,28,950,9914,9.555555555555555,11.694444444444445,6.222222222222222,8052.611111111111,134.2101851851852,0.09582408714948558,Joe Gibbs Racing,3,Accident
2020,3669,JJ Yeley,35,0,1,1,0,0,25,0,9714,31.02857142857143,30.114285714285714,2.085714285714286,142.57142857142858,2.376190476190476,0.0,Rick Ware Racing,1,DVP
2020,3832,Michael McDowell,36,0,0,4,0,4,23,6,9914,24.27777777777778,20.916666666666668,7.972222222222222,10805.611111111111,180.09351851851852,0.0006052047609441194,Front Row Motorsports,1,Accident
2020,3859,Joey Logano,36,3,12,21,9,9,28,939,9914,6.416666666666667,11.88888888888889,3.5833333333333335,6406.416666666667,106.77361111111112,0.09471454508775469,Team Penske,4,Accident
2020,3873,Austin Dillon,35,1,4,9,3,5,23,135,9849,15.371428571428572,16.17142857142857,10.857142857142858,9380.885714285714,156.34809523809523,0.01370697532744441,Richard Childress Racing,3,Accident
2020,3888,Ricky Stenhouse Jr,36,0,3,4,3,1,16,68,9914,21.694444444444443,22.583333333333332,50.5,8952.5,149.20833333333334,0.00685898729070002,JTG Daugherty Racing,6,Accident
2020,3916,Matt DiBenedetto,36,0,3,11,3,8,27,91,9914,14.027777777777779,14.75,4.083333333333333,20299.972222222223,338.33287037037036,0.009178938874319144,Wood Brothers Racing,1,Accident
2020,3973,BJ McLeod,16,0,0,0,0,0,0,0,4260,37.625,34.5625,77.25,0.0,0.0,0.0,B.J. McLeod Motorsports,2,Accident
2020,3984,Timmy Hill,36,0,0,0,0,0,3,1,9914,35.97222222222222,33.166666666666664,58.02777777777778,924.2222222222222,15.403703703703703,0.00010086746015735324,Motorsports Business Management,1,Electrical
2020,3989,Chris Buescher,36,0,2,8,2,6,20,33,9914,18.63888888888889,19.555555555555557,15.36111111111111,17081.527777777777,284.6921296296296,0.0033286261851926567,RFK Racing,3,Accident
2020,4001,Ross Chastain,8,0,0,0,0,0,4,1,2089,26.125,21.875,2.375,10046.375,167.43958333333333,0.0004786979415988511,Spire Motorsports,1,Accident
2020,4004,Joey Gase,33,0,0,0,0,0,2,0,9584,34.36363636363637,33.03030303030303,39.121212121212125,406.6060606060606,6.776767676767677,0.0,Rick Ware Racing,2,Accident
2020,4013,Ty Dillon,36,0,1,2,1,1,14,13,9914,25.63888888888889,22.0,11.63888888888889,4854.527777777777,80.90879629629629,0.001311276982045592,Germain Racing,3,Accident
2020,4023,Ryan Blaney,36,1,11,17,10,6,24,668,9914,11.36111111111111,13.833333333333334,19.305555555555557,6791.805555555556,113.19675925925927,0.06737946338511196,Team Penske,4,Accident
2020,4025,Bubba Wallace,36,0,1,5,1,4,18,14,9914,22.22222222222222,21.083333333333332,23.194444444444443,6261.722222222223,104.36203703703704,0.0014121444422029454,Legacy Motor Club,4,Accident
2020,4030,Kyle Larson,4,0,1,3,1,2,3,2,992,6.75,11.0,0.25,1582.0,26.366666666666667,0.0020161290322580645,Chip Ganassi Racing,0,None
2020,4045,Alex Bowman,36,1,6,15,5,9,24,440,9914,8.916666666666666,14.722222222222221,9.416666666666666,5784.611111111111,96.41018518518518,0.04438168246923543,Hendrick Motorsports,3,Accident
2020,4059,Erik Jones,36,0,9,13,9,4,22,65,9914,17.36111111111111,15.944444444444445,4.972222222222222,5098.861111111111,84.98101851851852,0.006556384910227961,Joe Gibbs Racing,3,Accident
2020,4062,Chase Elliott,36,5,15,22,10,7,29,1247,9914,9.0,11.694444444444445,10.36111111111111,7275.888888888889,121.26481481481481,0.1257817228162195,Hendrick Motorsports,3,Accident
2020,4065,Tyler Reddick,36,0,3,9,3,6,22,30,9914,18.583333333333332,17.5,13.0,7235.472222222223,120.59120370370371,0.003026023804720597,Richard Childress Racing,5,Accident
2020,4070,Ryan Preece,36,0,0,2,0,2,13,12,9914,25.444444444444443,24.333333333333332,19.61111111111111,4810.055555555556,80.1675925925926,0.0012104095218882388,JTG Daugherty Racing,5,Accident
2020,4092,John H. Nemechek,36,0,0,3,0,3,15,1,9914,24.444444444444443,22.416666666666668,8.416666666666666,4353.638888888889,72.56064814814815,0.00010086746015735324,Front Row Motorsports,5,Accident
2020,4096,Corey LaJoie,36,0,0,1,0,1,11,13,9914,28.47222222222222,25.583333333333332,18.61111111111111,4214.111111111111,70.23518518518519,0.001311276982045592,GO FAS Racing,3,Accident
2020,4103,Gray Gaulding,9,0,0,0,0,0,9,0,2723,31.22222222222222,29.11111111111111,0.0,0.0,0.0,0.0,Rick Ware Racing,1,Accident
2020,4104,Cole Custer,36,1,2,7,1,5,22,5,9914,19.833333333333332,19.22222222222222,15.277777777777779,9902.0,165.03333333333333,0.0005043373007867661,Stewart-Haas Racing,5,Accident
2020,4113,Daniel Suárez,36,0,1,1,0,0,9,20,9914,31.52777777777778,25.833333333333332,5.055555555555555,2927.5,48.791666666666664,0.0020173492031470646,Gaunt Brothers Racing,2,Accident
2020,4125,Cody Ware,1,0,0,0,0,0,1,1,200,34.0,19.0,0.0,0.0,0.0,0.005,Rick Ware Racing,0,None
2020,4142,Garrett Smithley,26,0,0,0,0,0,2,1,7329,34.0,33.61538461538461,47.5,0.0,0.0,0.0001364442625187611,Rick Ware Racing,1,Battery
2020,4144,Brennan Poole,35,0,0,1,0,1,4,4,9414,30.97142857142857,29.485714285714284,24.228571428571428,1444.6857142857143,24.078095238095237,0.0004248990864669641,Premium Motorsports,3,Accident
2020,4153,Christopher Bell,36,0,2,7,2,5,19,18,9914,23.944444444444443,20.25,13.5,6259.194444444444,104.3199074074074,0.0018156142828323583,Leavine Family Racing,3,Accident
2020,4172,Justin Haley,2,0,0,0,0,0,2,0,409,34.0,12.0,0.0,754.0,12.566666666666666,0.0,Kaulig Racing,0,None
2020,4184,William Byron,36,1,4,14,3,10,26,140,9914,14.88888888888889,16.194444444444443,16.63888888888889,8607.694444444445,143.4615740740741,0.014121444422029453,Hendrick Motorsports,4,Accident
2020,4191,Kaz Grala,1,0,0,1,0,1,1,3,65,10.0,7.0,0.0,5972.0,99.53333333333333,0.046153846153846156,Richard Childress Racing,0,None
2020,4211,James Davison,15,0,0,0,0,0,2,0,3772,35.13333333333333,33.93333333333333,40.13333333333333,4460.933333333333,74.3488888888889,0.0,Rick Ware Racing,2,Accident
2020,4213,Josh Bilicki,22,0,0,0,0,0,13,0,5991,35.09090909090909,33.0,6.090909090909091,0.0,0.0,0.0,Tommy Baldwin Racing,0,Fuel Pump
2020,4229,Quin Houff,36,0,0,0,0,0,3,0,9914,32.19444444444444,31.333333333333332,26.11111111111111,1227.5833333333333,20.459722222222222,0.0,StarCom Racing,4,Accident
2020,4232,Chad Finchum,4,0,1,1,0,0,1,0,1078,29.75,28.25,96.5,0.0,0.0,0.0,Motorsports Business Management,0,Overheating
2020,4257,Bayley Currey,1,0,0,0,0,0,0,0,500,26.0,38.0,297.0,0.0,0.0,0.0,Rick Ware Racing,1,Accident
2021,34,Justin Allgaier,2,0,0,0,0,0,0,0,257,30.0,32.5,31.5,0.0,0.0,0.0,Spire Motorsports,1,Accident
2021,40,Aric Almirola,36,1,2,5,1,3,20,51,9200,19.083333333333332,19.944444444444443,25.02777777777778,12136.166666666666,202.26944444444445,0.005543478260869565,Stewart-Haas Racing,5,Accident
2021,453,Kurt Busch,36,1,6,14,5,8,26,208,9200,14.63888888888889,15.5,28.805555555555557,13044.638888888889,217.41064814814814,0.022608695652173914,Chip Ganassi Racing,3,Accident
2021,454,Kyle Busch,36,2,14,22,12,8,27,334,9200,10.416666666666666,12.75,15.36111111111111,7422.75,123.7125,0.036304347826086956,Joe Gibbs Racing,4,Accident
2021,666,Derrike Cope,1,0,0,0,0,0,0,0,200,32.0,40.0,197.0,0.0,0.0,0.0,Rick Ware Racing,1,Accident
2021,1361,Denny Hamlin,36,2,19,25,17,6,34,1502,9200,6.416666666666667,8.444444444444445,0.1111111111111111,11235.111111111111,187.25185185185185,0.1632608695652174,Joe Gibbs Racing,0,None
2021,1416,Kevin Harvick,36,0,10,24,10,14,32,217,9200,9.694444444444445,10.86111111111111,1.3888888888888888,16213.305555555555,270.2217592592593,0.02358695652173913,Stewart-Haas Racing,2,Accident
2021,1816,Brad Keselowski,36,1,10,17,9,7,27,331,9200,11.444444444444445,12.972222222222221,3.8333333333333335,11871.75,197.8625,0.035978260869565216,Team Penske,3,Accident
2021,2208,Jamie McMurray,1,0,0,1,0,1,1,0,200,19.0,8.0,0.0,14630.0,243.83333333333334,0.0,Spire Motorsports,0,None
2021,2394,Ryan Newman,36,0,2,5,2,3,17,4,9200,23.444444444444443,22.52777777777778,27.13888888888889,12932.694444444445,215.5449074074074,0.0004347826086956522,RFK Racing,4,Accident
2021,2674,David Ragan,1,0,0,0,0,0,1,0,200,18.0,37.0,0.0,0.0,0.0,0.0,Front Row Motorsports,1,Accident
2021,3170,David Starr,7,0,0,0,0,0,0,0,2278,38.0,31.285714285714285,41.0,0.0,0.0,0.0,Motorsports Business Management,0,Brakes
2021,3368,Martin Truex Jr,36,4,13,20,9,7,28,865,9200,8.36111111111111,12.0,1.8333333333333333,7032.027777777777,117.20046296296296,0.09402173913043478,Joe Gibbs Racing,2,Accident
2021,3669,JJ Yeley,8,0,0,0,0,0,1,0,2704,34.375,29.25,28.875,1252.375,20.872916666666665,0.0,Rick Ware Racing,0,Handling
2021,3774,AJ Allmendinger,5,1,2,3,1,1,5,9,390,17.0,16.0,0.0,0.0,0.0,0.023076923076923078,Kaulig Racing,0,Engine
2021,3808,Landon Cassill,2,0,0,0,0,0,1,0,282,39.5,30.0,9.5,4261.0,71.01666666666667,0.0,Gaunt Brothers Racing,1,Accident
2021,3816,Andy Lally,1,0,0,0,0,0,0,0,95,35.0,39.0,40.0,0.0,0.0,0.0,Live Fast Motorsports,0,Rear Gear
2021,3832,Michael McDowell,36,1,2,5,1,3,18,26,9200,17.36111111111111,20.47222222222222,17.63888888888889,11211.305555555555,186.85509259259257,0.002826086956521739,Front Row Motorsports,3,Accident
2021,3859,Joey Logano,36,1,10,19,9,9,26,453,9200,9.166666666666666,12.63888888888889,5.694444444444445,10455.5,174.25833333333333,0.04923913043478261,Team Penske,3,Accident
2021,3873,Austin Dillon,36,0,1,8,1,7,27,27,9200,15.5,14.444444444444445,2.638888888888889,13785.944444444445,229.76574074074077,0.002934782608695652,Richard Childress Racing,3,Accident
2021,3888,Ricky Stenhouse Jr,36,0,1,2,1,1,19,35,9200,18.38888888888889,19.72222222222222,18.555555555555557,12547.277777777777,209.1212962962963,0.0038043478260869567,JTG Daugherty Racing,3,Accident
