race_season,team_name,actual_wins,expected_wins,model_type,model_id,win_diff,performance_diff,over_under
2022,Team Hezeberg,0,0.018372623651795292,negbin,negbin_20250312_1325,-0.018372623651795292,-0.018372623651795292,Under
2017,BK Racing,0,0.01871559571611615,negbin,negbin_20250312_1325,-0.01871559571611615,-0.01871559571611615,Under
2018,Beard Motorsports,0,0.01879630377995112,negbin,negbin_20250312_1325,-0.01879630377995112,-0.01879630377995112,Under
2020,GO FAS Racing,0,0.019233494167376426,negbin,negbin_20250312_1325,-0.019233494167376426,-0.019233494167376426,Under
2019,StarCom Racing,0,0.021760241313688658,negbin,negbin_20250312_1325,-0.021760241313688658,-0.021760241313688658,Under
2019,Beard Motorsports,0,0.022401323413390573,negbin,negbin_20250312_1325,-0.022401323413390573,-0.022401323413390573,Under
2023,Beard Motorsports,0,0.023474906070314237,negbin,negbin_20250312_1325,-0.023474906070314237,-0.023474906070314237,Under
2014,Identity Ventures Racing,0,0.023530857541422198,negbin,negbin_20250312_1325,-0.023530857541422198,-0.023530857541422198,Under
2016,NY Racing Team,0,0.023698827147745995,negbin,negbin_20250312_1325,-0.023698827147745995,-0.023698827147745995,Under
2017,Rick Ware Racing,0,0.024860743320500565,negbin,negbin_20250312_1325,-0.024860743320500565,-0.024860743320500565,Under
2014,Hillman Racing,0,0.02714672459840489,negbin,negbin_20250312_1325,-0.02714672459840489,-0.02714672459840489,Under
2019,Premium Motorsports,0,0.028054244338612803,negbin,negbin_20250312_1325,-0.028054244338612803,-0.028054244338612803,Under
2014,BK Racing,0,0.028954491798650644,negbin,negbin_20250312_1325,-0.028954491798650644,-0.028954491798650644,Under
2015,Wood Brothers Racing,0,0.02907488819386719,negbin,negbin_20250312_1325,-0.02907488819386719,-0.02907488819386719,Under
2017,Beard Motorsports,0,0.030644435124002486,negbin,negbin_20250312_1325,-0.030644435124002486,-0.030644435124002486,Under
2015,Rick Ware Racing,0,0.03092534966112287,negbin,negbin_20250312_1325,-0.03092534966112287,-0.03092534966112287,Under
2018,GO FAS Racing,0,0.03127472744589489,negbin,negbin_20250312_1325,-0.03127472744589489,-0.03127472744589489,Under
